Date,Open,High,Low,Close,Adj Close,Volume
2020-01-29,178.149994,188.800003,178.149994,188.050003,188.050003,2478539
2020-01-30,191.050003,192.500000,184.350006,186.199997,186.199997,3017661
2020-01-31,186.899994,188.300003,176.000000,176.600006,176.600006,3091501
2020-02-03,164.000000,168.149994,159.600006,163.850006,163.850006,2751952
2020-02-04,166.699997,168.500000,161.300003,165.699997,165.699997,2074475
2020-02-05,167.199997,185.000000,166.649994,183.750000,183.750000,3949446
2020-02-06,182.699997,183.199997,175.800003,178.850006,178.850006,2456672
2020-02-07,178.000000,178.100006,172.899994,173.600006,173.600006,1696538
2020-02-10,174.000000,174.000000,168.050003,168.949997,168.949997,1441020
2020-02-11,172.050003,175.149994,168.649994,169.699997,169.699997,1780317
2020-02-12,172.000000,173.300003,169.000000,170.800003,170.800003,1353331
2020-02-13,171.050003,172.250000,168.199997,169.449997,169.449997,979457
2020-02-14,170.300003,176.100006,168.399994,169.100006,169.100006,2121007
2020-02-17,170.949997,171.199997,166.449997,169.100006,169.100006,1189932
2020-02-18,168.399994,168.399994,158.600006,161.600006,161.600006,2139569
2020-02-19,163.000000,164.100006,153.000000,158.050003,158.050003,3419137
2020-02-20,158.600006,162.149994,156.000000,158.449997,158.449997,2082091
2020-02-24,154.399994,155.800003,149.550003,150.600006,150.600006,1867741
2020-02-25,152.000000,153.399994,147.449997,149.850006,149.850006,2097229
2020-02-26,147.649994,147.949997,143.800003,144.500000,144.500000,1794832
2020-02-27,144.699997,146.699997,141.100006,145.000000,145.000000,1913144
2020-02-28,139.000000,139.500000,127.050003,129.000000,129.000000,4047465
2020-03-02,133.500000,133.800003,123.800003,125.199997,125.199997,4629842
2020-03-03,126.750000,131.300003,125.250000,130.399994,130.399994,3144747
2020-03-04,130.500000,130.500000,120.550003,126.300003,126.300003,3369295
2020-03-05,128.000000,129.800003,124.300003,125.650002,125.650002,4052208
2020-03-06,114.300003,117.250000,112.949997,114.250000,114.250000,4170651
2020-03-09,114.250000,114.250000,114.250000,114.250000,114.250000,0
2020-03-11,105.199997,106.500000,97.750000,99.000000,99.000000,5742651
2020-03-12,92.699997,94.900002,85.750000,88.000000,88.000000,8037400
2020-03-13,82.199997,94.199997,78.000000,89.750000,89.750000,10613571
2020-03-16,86.750000,87.650002,82.199997,82.949997,82.949997,3827222
2020-03-17,82.699997,84.800003,77.500000,77.900002,77.900002,5206037
2020-03-18,80.000000,80.500000,75.099998,75.500000,75.500000,3815807
2020-03-19,70.599998,76.500000,68.800003,72.949997,72.949997,5387940
2020-03-20,74.300003,79.550003,72.699997,77.400002,77.400002,4843183
2020-03-23,71.000000,72.099998,69.699997,69.699997,69.699997,1526872
2020-03-24,70.000000,71.199997,63.599998,68.599998,68.599998,2487156
2020-03-25,68.900002,71.699997,67.099998,70.199997,70.199997,2611383
2020-03-26,71.699997,73.500000,68.300003,70.800003,70.800003,2888342
2020-03-27,71.050003,75.849998,69.400002,70.650002,70.650002,2962238
2020-03-30,70.650002,70.650002,67.400002,68.150002,68.150002,2142665
2020-03-31,71.449997,71.449997,68.199997,71.050003,71.050003,2418642
2020-04-01,71.099998,71.599998,67.599998,67.949997,67.949997,2648532
2020-04-03,68.000000,68.000000,64.800003,65.300003,65.300003,1899909
2020-04-07,68.949997,69.000000,66.949997,67.349998,67.349998,1972661
2020-04-08,67.050003,71.550003,65.449997,67.599998,67.599998,4414992
2020-04-09,69.550003,76.199997,69.199997,74.599998,74.599998,8287109
2020-04-13,75.000000,77.599998,72.750000,74.300003,74.300003,3731307
2020-04-15,75.000000,78.650002,71.949997,72.849998,72.849998,5393926
2020-04-16,72.000000,75.400002,71.099998,74.650002,74.650002,2529141
2020-04-17,78.000000,78.250000,74.750000,76.849998,76.849998,3789325
2020-04-20,77.000000,83.349998,75.449997,80.500000,80.500000,7046533
2020-04-21,78.800003,78.800003,74.000000,74.750000,74.750000,2869173
2020-04-22,74.750000,76.650002,72.599998,75.900002,75.900002,2633362
2020-04-23,76.550003,78.650002,75.300003,75.650002,75.650002,3975655
2020-04-24,75.300003,76.900002,74.000000,74.150002,74.150002,2248898
2020-04-27,76.000000,76.150002,74.800003,75.250000,75.250000,1233681
2020-04-28,75.900002,78.099998,75.300003,76.949997,76.949997,1861672
2020-04-29,77.699997,79.300003,76.750000,78.150002,78.150002,2109471
2020-04-30,85.949997,93.750000,85.949997,93.099998,93.099998,7718772
2020-05-04,87.449997,87.449997,81.500000,83.900002,83.900002,3997604
2020-05-05,86.300003,86.750000,80.400002,80.949997,80.949997,2836210
2020-05-06,81.800003,84.000000,80.400002,83.099998,83.099998,2542246
2020-05-07,83.250000,84.650002,82.150002,82.500000,82.500000,1732595
2020-05-08,84.699997,84.849998,80.550003,81.050003,81.050003,1883318
2020-05-11,81.849998,90.449997,81.550003,86.099998,86.099998,7627363
2020-05-12,86.099998,87.699997,83.550003,86.150002,86.150002,3908399
2020-05-13,94.099998,94.099998,86.300003,87.250000,87.250000,3496462
2020-05-14,84.400002,85.300003,82.650002,83.800003,83.800003,2830820
2020-05-15,85.000000,85.349998,82.900002,84.400002,84.400002,1864129
2020-05-18,84.699997,84.699997,79.599998,80.650002,80.650002,2070292
2020-05-19,83.000000,85.599998,81.550003,81.800003,81.800003,2737879
2020-05-20,81.800003,84.400002,80.800003,83.449997,83.449997,1649338
2020-05-21,83.199997,85.150002,83.000000,84.050003,84.050003,2046339
2020-05-22,83.449997,83.900002,82.000000,82.750000,82.750000,1374618
2020-05-26,83.849998,85.650002,82.650002,83.099998,83.099998,1625707
2020-05-27,84.250000,86.000000,84.000000,84.599998,84.599998,2244804
2020-05-28,85.650002,88.050003,84.550003,86.849998,86.849998,3387527
2020-05-29,85.800003,87.449997,84.650002,86.900002,86.900002,3186012
2020-06-01,89.000000,91.150002,88.050003,89.599998,89.599998,3930444
2020-06-02,89.400002,97.300003,89.400002,96.500000,96.500000,6287956
2020-06-03,100.000000,101.449997,97.500000,98.800003,98.800003,4711300
2020-06-04,99.300003,101.300003,96.750000,98.500000,98.500000,3361121
2020-06-05,100.900002,112.400002,99.599998,110.699997,110.699997,8649199
2020-06-08,114.800003,119.050003,113.050003,115.500000,115.500000,7798382
2020-06-09,117.500000,117.750000,110.349998,111.449997,111.449997,4317176
2020-06-10,110.900002,113.000000,108.449997,111.500000,111.500000,4370354
2020-06-11,111.000000,111.099998,105.000000,106.050003,106.050003,3840042
2020-06-12,99.099998,106.199997,98.199997,105.250000,105.250000,5932333
2020-06-15,104.849998,104.849998,100.050003,100.449997,100.449997,4006860
2020-06-16,101.250000,103.500000,92.000000,94.750000,94.750000,10845171
2020-06-17,92.800003,96.400002,92.000000,95.449997,95.449997,8478385
2020-06-18,94.800003,97.199997,94.050003,96.400002,96.400002,7932391
2020-06-19,96.400002,103.800003,95.599998,102.449997,102.449997,11479377
2020-06-22,103.800003,104.900002,101.000000,102.650002,102.650002,3421333
2020-06-23,102.800003,106.000000,101.849998,104.349998,104.349998,4984804
2020-06-24,104.949997,110.800003,104.199997,104.750000,104.750000,5491674
2020-06-25,104.000000,106.199997,101.599998,103.849998,103.849998,3238756
2020-06-26,105.650002,106.000000,100.449997,101.550003,101.550003,4535729
2020-06-29,101.000000,101.300003,98.050003,99.500000,99.500000,3522342
2020-06-30,101.500000,102.150002,97.349998,98.250000,98.250000,3423499
2020-07-01,98.750000,101.400002,98.199997,100.699997,100.699997,3065502
2020-07-02,101.000000,102.949997,100.449997,101.550003,101.550003,1870677
2020-07-03,102.699997,106.349998,102.099998,103.449997,103.449997,3868211
2020-07-06,104.199997,109.800003,104.199997,109.000000,109.000000,4458844
2020-07-07,110.000000,112.599998,108.050003,109.050003,109.050003,4132270
2020-07-08,109.800003,110.900002,104.400002,105.449997,105.449997,2788387
2020-07-09,106.500000,108.900002,104.599998,107.000000,107.000000,4152629
2020-07-10,106.849998,108.599998,105.500000,107.550003,107.550003,4122223
2020-07-13,109.000000,112.099998,106.849998,107.949997,107.949997,3355503
2020-07-14,106.449997,107.550003,104.099998,105.150002,105.150002,2206560
2020-07-15,106.650002,106.849998,102.500000,103.199997,103.199997,2461474
2020-07-16,104.000000,104.000000,100.650002,103.000000,103.000000,2300058
2020-07-17,103.500000,106.849998,103.300003,106.400002,106.400002,3180286
2020-07-20,106.449997,106.449997,103.800003,105.000000,105.000000,2543174
2020-07-21,106.000000,109.699997,105.550003,108.500000,108.500000,3236032
2020-07-22,108.599998,109.750000,104.349998,105.150002,105.150002,3915097
2020-07-23,105.099998,106.449997,104.650002,106.050003,106.050003,3201397
2020-07-24,104.900002,105.500000,102.800003,103.750000,103.750000,3587146
2020-07-27,104.150002,104.599998,101.349998,101.699997,101.699997,2034349
2020-07-28,102.500000,107.199997,102.199997,106.500000,106.500000,2764547
2020-07-29,107.099998,108.650002,104.849998,105.800003,105.800003,3050391
2020-07-30,106.150002,106.750000,103.000000,103.699997,103.699997,2137259
2020-07-31,103.900002,105.400002,102.349998,104.699997,104.699997,2420006
2020-08-03,103.400002,114.400002,103.000000,113.050003,113.050003,15667312
2020-08-04,113.050003,115.099998,110.800003,111.400002,111.400002,5067642
2020-08-05,112.000000,117.650002,111.949997,115.500000,115.500000,4145395
2020-08-06,115.599998,117.699997,115.500000,116.800003,116.800003,3698124
2020-08-07,117.000000,119.699997,116.250000,119.099998,119.099998,2591596
2020-08-10,119.949997,124.650002,119.550003,123.800003,123.800003,5372280
2020-08-11,124.750000,125.750000,121.449997,122.300003,122.300003,2149180
2020-08-12,121.349998,126.349998,120.650002,125.300003,125.300003,2389349
2020-08-13,126.550003,131.800003,124.349998,131.100006,131.100006,5537095
2020-08-14,131.850006,132.600006,123.750000,124.550003,124.550003,4055261
2020-08-17,124.750000,126.300003,120.699997,123.500000,123.500000,3380248
2020-08-18,124.000000,127.500000,123.599998,125.599998,125.599998,3056734
2020-08-19,127.300003,127.599998,124.750000,125.150002,125.150002,4228289
2020-08-20,123.699997,125.650002,121.250000,121.699997,121.699997,2741368
2020-08-21,123.949997,124.300003,120.199997,120.949997,120.949997,2204272
2020-08-24,121.500000,122.949997,120.800003,121.199997,121.199997,2362543
2020-08-25,121.550003,128.300003,121.400002,127.050003,127.050003,4641160
2020-08-26,129.800003,139.000000,128.399994,137.850006,137.850006,9507010
2020-08-27,139.850006,146.800003,139.350006,144.350006,144.350006,8473638
2020-08-28,143.250000,146.149994,137.000000,142.699997,142.699997,7010665
2020-08-31,145.000000,147.899994,138.250000,143.199997,143.199997,6422588
2020-09-01,144.000000,145.100006,140.399994,143.800003,143.800003,2247315
2020-09-02,145.449997,151.800003,141.500000,150.399994,150.399994,3021832
2020-09-03,151.600006,155.149994,149.699997,151.750000,151.750000,6791110
2020-09-04,147.399994,153.600006,146.000000,147.750000,147.750000,5149109
2020-09-07,150.000000,152.000000,148.100006,149.350006,149.350006,3850308
2020-09-08,149.500000,149.699997,141.199997,142.250000,142.250000,3355452
2020-09-09,141.000000,141.699997,135.750000,140.250000,140.250000,3186166
2020-09-10,142.600006,144.250000,138.000000,143.250000,143.250000,4233177
2020-09-11,143.000000,146.699997,141.699997,144.300003,144.300003,3077106
2020-09-14,147.500000,151.000000,145.500000,148.399994,148.399994,5280050
2020-09-15,149.600006,149.600006,146.550003,148.300003,148.300003,2031221
2020-09-16,149.050003,154.250000,148.600006,151.600006,151.600006,3611848
2020-09-17,150.899994,150.899994,146.199997,147.600006,147.600006,2972214
2020-09-18,149.899994,150.550003,146.250000,147.899994,147.899994,1838584
2020-09-21,148.000000,148.000000,135.500000,137.399994,137.399994,3307721
2020-09-22,138.000000,138.250000,129.699997,133.100006,133.100006,3852935
2020-09-23,135.949997,136.800003,128.000000,131.350006,131.350006,3255741
2020-09-24,127.800003,128.800003,122.150002,122.800003,122.800003,2622477
2020-09-25,125.000000,128.350006,123.099998,127.349998,127.349998,3392464
2020-09-28,129.250000,134.300003,127.400002,132.850006,132.850006,4486014
2020-09-29,135.199997,136.100006,130.750000,131.699997,131.699997,3460244
2020-09-30,133.000000,134.399994,130.500000,133.300003,133.300003,1485659
2020-10-01,135.699997,136.500000,132.600006,133.500000,133.500000,1674311
2020-10-05,137.000000,137.500000,132.050003,133.899994,133.899994,2800303
2020-10-06,137.800003,145.699997,135.899994,144.850006,144.850006,10190922
2020-10-07,144.100006,144.500000,139.800003,141.000000,141.000000,4032654
2020-10-08,142.800003,143.350006,139.649994,140.899994,140.899994,2491175
2020-10-09,141.399994,142.649994,138.000000,138.449997,138.449997,1423879
2020-10-12,139.550003,139.850006,133.050003,135.850006,135.850006,2787824
2020-10-13,135.550003,137.100006,132.850006,134.100006,134.100006,1370296
2020-10-14,134.000000,134.600006,128.800003,130.699997,130.699997,1752029
2020-10-15,131.899994,134.350006,126.500000,127.000000,127.000000,3983711
2020-10-16,129.800003,130.000000,126.000000,127.699997,127.699997,3339831
2020-10-19,130.699997,130.699997,127.849998,128.250000,128.250000,1667032
2020-10-20,128.000000,130.250000,126.400002,129.649994,129.649994,2072303
2020-10-21,131.250000,133.000000,128.250000,130.250000,130.250000,3493665
2020-10-22,129.050003,134.500000,128.449997,133.449997,133.449997,3949368
2020-10-23,134.850006,138.899994,134.149994,137.000000,137.000000,3019050
2020-10-26,139.399994,140.750000,131.199997,133.649994,133.649994,6481648
2020-10-27,134.000000,136.800003,131.000000,135.699997,135.699997,2354638
2020-10-28,138.199997,143.149994,133.500000,134.800003,134.800003,10895926
2020-10-29,132.399994,133.000000,130.000000,131.899994,131.899994,3900882
2020-10-30,132.899994,134.500000,130.300003,132.699997,132.699997,3535203
2020-11-02,133.699997,134.000000,131.100006,132.850006,132.850006,3930814
2020-11-03,134.850006,137.350006,133.649994,134.100006,134.100006,4349169
2020-11-04,134.649994,137.000000,134.000000,135.850006,135.850006,4467240
2020-11-05,136.949997,138.000000,136.000000,137.649994,137.649994,1869117
2020-11-06,137.899994,142.250000,137.750000,138.899994,138.899994,4560932
2020-11-09,140.350006,141.500000,138.750000,141.000000,141.000000,1864786
2020-11-10,143.250000,146.550003,142.699997,146.000000,146.000000,6295710
2020-11-11,146.000000,151.399994,145.750000,150.949997,150.949997,7167086
2020-11-12,150.000000,153.800003,150.000000,151.149994,151.149994,3728837
2020-11-13,150.000000,150.000000,145.500000,146.350006,146.350006,1759776
2020-11-14,null,null,null,null,null,null
2020-11-17,151.699997,159.100006,151.699997,158.000000,158.000000,7207341
2020-11-18,158.600006,174.949997,158.600006,173.550003,173.550003,10988480
2020-11-19,171.800003,176.350006,166.600006,167.750000,167.750000,7800401
2020-11-20,170.000000,171.550003,165.550003,169.000000,169.000000,3049951
2020-11-23,169.699997,173.899994,165.600006,170.600006,170.600006,2467428
2020-11-24,172.300003,175.550003,171.199997,172.000000,172.000000,2891967
2020-11-25,175.000000,176.850006,169.250000,171.399994,171.399994,2574062
2020-11-26,171.699997,174.899994,171.050003,173.750000,173.750000,1363494
2020-11-27,174.449997,183.750000,174.449997,180.250000,180.250000,7612050
2020-12-01,183.250000,183.250000,178.100006,179.699997,179.699997,2381640
2020-12-02,184.100006,187.300003,181.149994,183.550003,183.550003,5202699
2020-12-03,185.000000,186.000000,183.300003,184.800003,184.800003,2377418
2020-12-04,186.699997,188.750000,182.250000,184.149994,184.149994,3479711
2020-12-07,184.699997,186.449997,182.800003,183.550003,183.550003,3447221
2020-12-08,185.350006,185.699997,178.949997,181.750000,181.750000,2359362
2020-12-09,182.649994,186.399994,181.800003,182.699997,182.699997,2954649
2020-12-10,182.699997,182.750000,176.449997,177.600006,177.600006,3178214
2020-12-11,178.100006,181.449997,176.600006,178.800003,178.800003,3009313
2020-12-14,181.000000,181.000000,176.800003,177.600006,177.600006,3755794
2020-12-15,176.800003,179.500000,173.300003,178.800003,178.800003,1890994
2020-12-16,181.000000,183.800003,180.300003,182.500000,182.500000,3455087
2020-12-17,183.600006,184.149994,180.649994,181.649994,181.649994,1878837
2020-12-18,181.100006,181.449997,176.699997,180.500000,180.500000,1595408
2020-12-21,176.500000,177.500000,162.449997,164.550003,164.550003,3742380
2020-12-22,164.000000,169.100006,156.550003,165.050003,165.050003,8247143
